Nome,Latitudine,Longitudine,Categoria
Supermercato Carrefour Express,45.528333,9.158367,supermarket
Carrefour Market - Supermarket,45.4981016,9.172618500000002,supermarket
Mini super minimarket,45.5191679,9.1919307,supermarket
Mini Market,45.5058123,9.1775975,supermarket
Flymart affori,45.5108377,9.175632199999999,supermarket
spesa tutto minimarket,45.5013247,9.1972136,supermarket
Desh Alimentari Snc,45.5004827,9.1828735,supermarket
SB MINI MARKET,45.5041473,9.1803572,supermarket
Alimentari Hongyun,45.5083188,9.177399399999999,supermarket
Negozio Bio,45.5056363,9.192535099999999,supermarket
Suad Mini Market,45.510997,9.1755222,supermarket
islamic macelleria,45.50058260000001,9.1673103,supermarket
Esselunga di Viale Jenner,45.4980713,9.1812603,supermarket
Milan Mini Market,45.5040082,9.1804487,supermarket
Frutteto,45.4983638,9.1843599,supermarket
Rosticceria lo zio G. M.,45.50196769999999,9.190568299999999,supermarket
Mozzarella Di Bufala,45.50744359999999,9.203941799999999,supermarket
Carrefour Market - Supermarket,45.5149281,9.2126409,supermarket
Mini Market Bont'E Salute,45.5149131,9.2063018,supermarket
San babila,45.5149269,9.2058793,supermarket
Rosticceria,45.5079653,9.202701399999999,supermarket
SAPORI & DINTORNI STORE,45.5094382,9.1878649,supermarket
Carrefour Market,45.5111898,9.2042405,supermarket
Sfizi Fritti,45.5080642,9.1978955,supermarket
PanificioSara,45.5073752,9.2039061,supermarket
Barka Alimentari,45.5317406,9.1940711,supermarket
Roksolana market PRODOTTI TIPICI DELL EST,45.5243233,9.1928384,supermarket
Eurospin,45.5104787,9.2059988,supermarket
RG Pharma,45.5238944,9.2135771,supermarket
Borgate Costiere,45.5158282,9.187901199999999,supermarket
negozio di alimentari,45.4882528,9.2032935,supermarket
alimentari,45.4878922,9.2039632,supermarket
Alimentari Asia,45.4899395,9.2009896,supermarket
Carrefour Express,45.4890518,9.186572,supermarket
Carrefour Market Milan Via Carlo Farini Store,45.4955246,9.1850147,supermarket
International Store,45.4932105,9.1849292,supermarket
Carrefour Express,45.4891502,9.1878621,supermarket
Carrefour Express - Supermarket,45.4932831,9.2069741,supermarket
CONAD,45.4898341,9.2143254,supermarket
Spesa Si Supermercato,45.4915973,9.1896039,supermarket
to.market Milano Gioia Via Lunigiana,45.4914658,9.204746799999999,supermarket
ALDI Milano Via Valtellina,45.4950093,9.18279,supermarket
Sheikh Mini Market,45.4907276,9.1835468,supermarket
SIGIRI GROCERY,45.4931489,9.1913065,supermarket
Boiardo Alimentari S.r.l.,45.499667,9.224029,supermarket
supermercato,45.505196,9.222349,supermarket
Khan Minimarket,45.4996028,9.2210061,supermarket
Mini Market Silvana,45.5067886,9.2231329,supermarket
Mini Market,45.5234293,9.2277545,supermarket
Jhuma Mini Market,45.5028584,9.226690699999999,supermarket
Carrefour Market - Milano V.le Monza,45.50275269999999,9.2227221,supermarket
Supermercato Carrefour Express,45.5025542,9.1892812,supermarket
U2 Supermercato,45.5003024,9.209655,supermarket
Coop,45.5167677,9.1910843,supermarket
MD S.p.A.,45.4999428,9.2106225,supermarket
MINIMARKET,45.4950238,9.219179,supermarket
Sapori & Dintorni CONAD,45.4857096,9.203367199999999,supermarket
Mini Market,45.4859169,9.219439999999999,supermarket
Carrefour Express,45.4828324,9.2068661,supermarket
M STORE,45.48331990000001,9.2051844,supermarket
Carrefour Express Eat & Shop,45.48713230000001,9.1966939,supermarket
Carrefour Express - Supermarket,45.48711549999999,9.2263047,supermarket
Supermercato Carrefour Express,45.4857356,9.210920999999999,supermarket
to.market Milano Porta Nuova via Filzi,45.482031,9.1989781,supermarket
Penny Market Express,45.4821356,9.2025881,supermarket
International Grocery,45.4833685,9.2078499,supermarket
Carrefour Express,45.48429420000001,9.2152912,supermarket
Pijadi minimarket alimentari,45.4937968,9.2056875,supermarket
ALDI Milano Via Galvani,45.4860598,9.200386,supermarket
MiniMarket Super Discount di Bepari Forhad,45.4862169,9.2233573,supermarket
Mini Market,45.502012,9.237526899999999,supermarket
HM Mini Market,45.5056243,9.228569,supermarket
Aliza Alimentari Mini Makret,45.4986167,9.233407999999999,supermarket
MINI MARKET,45.4972801,9.225480899999999,supermarket
Tacos,45.5071466,9.2353907,supermarket
Mini Spesa Supermercato,45.50004879999999,9.2403108,supermarket
Ok Sigma Di Milano Giacosa,45.4962302,9.2204217,supermarket
Carrefour Express - Supermarket,45.4945297,9.216853100000002,supermarket
Hm Mini Market,45.4938453,9.2192177,supermarket
Asian Alimentari,45.49304480000001,9.219924599999999,supermarket
Mini Market,45.5026446,9.2474925,supermarket
Fatima Minimarket,45.5024487,9.2403208,supermarket
Tropical Market,45.5103702,9.2471763,supermarket
Mini Market Milano Frutta & Verdura,45.5089544,9.2467563,supermarket
QUAYUM MARKET,45.4920548,9.2146549,supermarket
New Asian Alimentari,45.5079636,9.236719599999999,supermarket
Mac Alimentari,45.4948259,9.2195691,supermarket
Esselunga,45.5137824,9.244425,supermarket
Ok Sigma di Milano Boiardo,45.4996534,9.224172399999999,supermarket
My Little Supermaret,45.4853835,9.233164499999999,supermarket
Mini Market,45.4839845,9.2363819,supermarket
Carrefour Express,45.4812936,9.2340579,supermarket
Alimentari Pacini srl,45.4836496,9.2336812,supermarket
MINIMARKET MAA SNC,45.4854308,9.2345663,supermarket
Penny Market,45.4851854,9.232124599999999,supermarket
Lizarraga Minimarket,45.5024555,9.2403063,supermarket
U2 Supermercato,45.48797,9.2418518,supermarket
Royal Bazar Alimentari,45.5037213,9.2450218,supermarket
Kazi Vila,45.4992454,9.2343376,supermarket
Roy Minimarket E Alimentari Mondo Shimanto Utso,45.48712099999999,9.2423152,supermarket
Esselunga,45.4907929,9.2408568,supermarket
CONAD,45.5038191,9.2405198,supermarket
il Viaggiator Goloso®,45.5030598,9.2695198,supermarket
Gida S.A.S.,45.4985103,9.2350365,supermarket
Mamm Alimentari,45.4985584,9.233331999999999,supermarket
Mini supermarket,45.4805249,9.2129856,supermarket
Panda store,45.4911192,9.2161402,supermarket
Carrefour,45.4796233,9.224589,supermarket
Mini Market Buenos Aires,45.4792271,9.211045499999999,supermarket
Supermercato della Frutta,45.4864058,9.226312,supermarket
Pam Local,45.4829894,9.2139864,supermarket
SPESA SI MINIMARKET,45.4714468,9.233770999999999,supermarket
Friday Street Market,45.46949799999999,9.228317299999999,supermarket
Minimarket Grossieh,45.4824992,9.2339641,supermarket
Mercato settimanale di via Canaletto,45.4694153,9.228218499999999,supermarket
L'angolo dei sapori,45.4893849,9.2419195,supermarket
Mini Market Vasquez,45.4708573,9.226806500000002,supermarket
Il Droghiere Mondu Minimarket 1,45.4708011,9.2332159,supermarket
U2 Supermarket,45.4847484,9.2282688,supermarket
Compro Qui Mini Market,45.4833354,9.236437,supermarket
Mr.Cipolla,45.4832261,9.241198299999999,supermarket
Supermercato Spesa Si,45.4711317,9.2431279,supermarket
Supermercato Carrefour Express,45.4705254,9.2273177,supermarket
Il pane il dolce,45.4875311,9.2334366,supermarket
Carrefour Express,45.4724888,9.230956299999999,supermarket
U! As you want me,45.4850037,9.231308799999999,supermarket
Carrefour Express - Supermarket,45.4796861,9.2017078,supermarket
Organic veggie place,45.4788864,9.2034523,supermarket
Supermercato Carrefour Express,45.4798814,9.2035915,supermarket
Carrefour Market - Supermarket,45.474681,9.217428,supermarket
Carrefour Express,45.4760765,9.2042687,supermarket
KHAN MINIMARKET,45.4832252,9.232469499999999,supermarket
PENNY,45.4624332,9.232795699999999,supermarket
Fam minimarket di Momin Alam,45.4639007,9.2353243,supermarket
Bangla Mini Market,45.4622718,9.2329974,supermarket
JANNATH SUPER SPESA,45.4787742,9.269419,supermarket
Alimentari Da Marisa,45.4807849,9.2317112,supermarket
Fresco Mio,45.4727924,9.234282199999999,supermarket
MD Market,45.46681,9.23259,supermarket
Ok Sigma Di Milano Forlanini Visconti,45.4717014,9.2326924,supermarket
Zakaria Center Di Rahman Mizanur,45.4711,9.2363746,supermarket
Sigma Di Milano Cardinale Mezzofanti,45.4630188,9.2353363,supermarket
minimarket l,45.4623004,9.2231681,supermarket
Mini Market,45.4629009,9.219705099999999,supermarket
Carrefour Express - Supermarket,45.47623540000001,9.215029699999999,supermarket
MINIMARKET,45.4749687,9.211887299999999,supermarket
Bangladesh Alimentari,45.4836513,9.209888,supermarket
Supermercato Carrefour Express,45.4661199,9.2111042,supermarket
Carrefour Express - Supermarket,45.465764,9.229267499999999,supermarket
Frutta E Verdura,45.4655169,9.2296186,supermarket
Prodotti Alimentari Internazionale,45.4516707,9.2243675,supermarket
Sr Minimarket Alimentari Frutta-Verdura,45.4620002,9.2293048,supermarket
M L A S A S,45.45492120000001,9.2444358,supermarket
Alimentari milano,45.4691553,9.2241611,supermarket
ALDI Milano Viale Molise,45.45440180000001,9.224469599999999,supermarket
Crai,45.4555954,9.243976,supermarket
Tauris srl,45.45502159999999,9.2318452,supermarket
Mong Natural Supermarket,45.4434961,9.231550799999999,supermarket
Macelleria-salumeria-market De Maio Snc,45.4432803,9.2633938,supermarket
Carrefour Market,45.4455629,9.2438063,supermarket
AGRINFOOD,45.4562173,9.2308528,supermarket
U! Come tu mi vuoi,45.46667559999999,9.2286228,supermarket
Fiorital,45.45502159999999,9.2318452,supermarket
S R ALIMENTARI,45.4636826,9.2300354,supermarket
Mercato Comunale,45.4435104,9.2632782,supermarket
Ok Sigma Di Milano Negroli,45.464902,9.232320000000001,supermarket
Il paradiso della frutta e verdura,45.4442939,9.265396299999999,supermarket
World Mini Market,45.4405923,9.2262715,supermarket
Porta Romana Open Air Market Via VASARI,45.4527997,9.2060059,supermarket
il salumiere espresso,45.4593875,9.205892,supermarket
Lidl,45.4473759,9.209334,supermarket
to.market Milano Indipendenza via Bronzetti,45.46693399999999,9.2145235,supermarket
Carrefour Market,45.45214900000001,9.2182636,supermarket
Conad - Supermarket,45.444012,9.222510999999999,supermarket
Pam local Milano Morosini,45.4612117,9.2115226,supermarket
Carrefour Market - Supermarket,45.4682799,9.222357299999999,supermarket
Carrefour Market - Milano via Bergamo,45.4567912,9.2075968,supermarket
Supermercato Carrefour Express,45.455798,9.210574,supermarket
Carrefour,45.4391895,9.224735599999999,supermarket
GRANDE MARKET,45.4379377,9.223536300000001,supermarket
Minimarket Alimentari Da Tutto Il Mondo,45.4389778,9.22157,supermarket
ROZA MINI MARKET,45.4516406,9.2226734,supermarket
Abida minimarket,45.4541993,9.2202374,supermarket
JKL MINIMARKET,45.4537226,9.224488800000001,supermarket
Spacci Alimentari,45.4384126,9.2254975,supermarket
to.market Milano Rogoredo Stazione FS,45.4332356,9.2386856,supermarket
San Carlo Gruppo Alimentare,45.4465577,9.2229216,supermarket
CONAD,45.4402852,9.223120399999999,supermarket
Indiano & Latino,45.4412396,9.2245188,supermarket
SHIFA MINIMARKET,45.4309316,9.2459244,supermarket
Ma Minimarket,45.438085,9.2247931,supermarket
Coop,45.4308581,9.2445354,supermarket
Prossima Apertura Minimarket,45.4271896,9.2502418,supermarket
Macelleria Minimarket Gamal Omar Adam S.R.L.S,45.4502059,9.2216649,supermarket
Mini Market Ambia & Sons,45.4314287,9.245283599999999,supermarket
Minimarket,45.4405484,9.2235,supermarket
Macelleria F.lli Cossa,45.440724,9.2266592,supermarket
Mei market,45.4420019,9.218158599999999,supermarket
Carrefour Market - Supermarket,45.4340887,9.2017212,supermarket
Indiano & Latino Alimentari,45.4372534,9.2176,supermarket
Carrefour Market - Supermarket,45.4362511,9.2165081,supermarket
Euro Asia Minimarket,45.4416666,9.220367099999999,supermarket
Bisti Mini Market,45.4507001,9.2200816,supermarket
Carrefour Market,45.441843,9.2188988,supermarket
Minimarket Frutteto,45.4367761,9.213134499999999,supermarket
Marey Frutta,45.4371447,9.2115969,supermarket
CONAD,45.4360351,9.2063257,supermarket
Asian Almentari Mini Market,45.4377006,9.216797399999999,supermarket
Mercato Comunale Ferrara,45.4377991,9.220037600000001,supermarket
Pane & Frutta,45.4260105,9.204384899999999,supermarket
Latteria Salumeria Migliavacca,45.4372684,9.2233963,supermarket
Qui c'e',45.4322212,9.2026179,supermarket
Lidl,45.4351542,9.2010893,supermarket
Bea's Asian Grocery,45.433306,9.2014551,supermarket
"Passum Mel ""Passito Di Miele..!""",45.4355809,9.224785899999999,supermarket
Superstore,45.4430537,9.198438399999999,supermarket
Euroasia Alimentari,45.4488953,9.2011824,supermarket
Pam Local,45.4508519,9.198068,supermarket
Indiano & Latino 1 Alimentari,45.4495332,9.1974067,supermarket
TUDAY CONAD,45.4486642,9.1867457,supermarket
Esselunga,45.44300800000001,9.1976075,supermarket
Macai work,45.43886,9.196923900000002,supermarket
Minimarket Alimentari Internazionali,45.4433715,9.178247599999999,supermarket
Carrefour Express - Supermarket,45.445597,9.1760533,supermarket
Alimentari Suma,45.4352277,9.177861199999999,supermarket
Carrefour Market - Supermarket,45.4323153,9.1698488,supermarket
Munshee Minimarket,45.44764259999999,9.1766986,supermarket
Salumeria Latteria,45.4453196,9.1779304,supermarket
Frutteto,45.4336019,9.1779305,supermarket
Mini Market Di Uddin Mamun,45.4433764,9.1784527,supermarket
Huaji Mini Mercato e Alimentari,45.4447406,9.1793026,supermarket
PENNY.,45.4401532,9.166444900000002,supermarket
CONAD CITY,45.440807,9.1791361,supermarket
Carrefour Express,45.4381363,9.1788484,supermarket
Eurospin,45.4227128,9.1753881,supermarket
Panetteria Gastronomia,45.4267247,9.1729665,supermarket
Pam Panorama,45.4442502,9.182059599999999,supermarket
Carrefour Market - Supermarket,45.42719,9.1768304,supermarket
Spesa Express Supermarket,45.4491158,9.1771367,supermarket
Alimentari Gratosoglio Sas,45.4144814,9.170776799999999,supermarket
SPESA SI MINIMARKET,45.4125812,9.173961900000002,supermarket
Mercato comunale,45.41504250000001,9.1729038,supermarket
SUN MOON SUPERMARKET,45.3957498,9.172834199999999,supermarket
ferrante tommaso milano,45.4125553,9.172673300000001,supermarket
Orto e dintorni,45.4174296,9.1783473,supermarket
Esselunga,45.4207303,9.1774949,supermarket
Europa Mini Market,45.3945608,9.170333500000002,supermarket
iN'S Mercato,45.4150389,9.1731958,supermarket
Le Botteghe de L'Impronta,45.4135184,9.173686499999999,supermarket
Coop,45.3944798,9.1695253,supermarket
Posteria Castelli Fabio,45.4156592,9.1697543,supermarket
Azienda Agricola Ubertone Giuseppe,45.4067878,9.1776764,supermarket
Mini Market Sotto Casa,45.4310641,9.1494652,supermarket
Municipal Market S. Ambrogio,45.4312113,9.1626549,supermarket
Fruttivendolo,45.43082,9.16433,supermarket
Nestlé Shop Assago,45.41055799999999,9.153725399999999,supermarket
Ok Sigma Di Milano San Paolino,45.4312142,9.162652099999999,supermarket
Lidl,45.4324612,9.1739952,supermarket
Simply,45.4413753,9.1534768,supermarket
Star Minimarket,45.4385761,9.153482,supermarket
Rabbi Minimarket,45.4380489,9.177796500000001,supermarket
Mimosa Alimentari,45.4381148,9.1534815,supermarket
Esselunga,45.4437531,9.1782804,supermarket
Carrefour Market,45.4367426,9.1576302,supermarket
Carrefour Express - Supermarket,45.435417,9.1543346,supermarket
supermercato alimentari Sigma,45.45162,9.136751,supermarket
automaticfood,45.44916060000001,9.163761299999999,supermarket
Mini Supermarket,45.4529775,9.1495721,supermarket
FAMIGLIA MINIMARKET,45.4531314,9.1703972,supermarket
Free Shop 24h,45.452413,9.1445873,supermarket
Fruttivendolo,45.4493364,9.145068199999999,supermarket
Frutta verdura e fiori,45.44812899999999,9.1583614,supermarket
Supermercato Carrefour Express,45.452651,9.1596348,supermarket
Supermercato Carrefour Express,45.4502759,9.1699963,supermarket
Bressana,45.4497603,9.140390499999999,supermarket
Carrefour Express - Supermarket,45.4506537,9.1409912,supermarket
Piccolo Mondo Mini Market-Alimentari,45.4485236,9.1392997,supermarket
Est Market Milano,45.4510725,9.135573299999999,supermarket
Market qualita' e convenienza,45.4481544,9.1585932,supermarket
MITO FRUTTA E VERDURA,45.4511063,9.154737200000001,supermarket
Supermercato Carrefour Express,45.4495722,9.165580799999999,supermarket
Laxmi and protima mini market,45.44904890000001,9.164076099999999,supermarket
Conad - Supermarket,45.4403942,9.1187211,supermarket
Grocery Store,45.4479615,9.126961399999999,supermarket
Mini Market Frutta E Verdura,45.4514928,9.1362145,supermarket
MERCATO INGANNI,45.4533747,9.124142299999999,supermarket
Mini Market tina,45.4538291,9.1491942,supermarket
Sapori Dell Orte,45.4507374,9.1482095,supermarket
CONAD,45.44063939999999,9.135444399999999,supermarket
milano,45.46127,9.1493897,supermarket
Alimentari,45.4564921,9.155313399999999,supermarket
Ares Minimarket,45.4623094,9.1374142,supermarket
Frutteto Mini Market,45.4592927,9.146703,supermarket
Melissa Minimarket e frutta verdura,45.4589788,9.1607301,supermarket
Mercato,45.4573377,9.148360199999999,supermarket
ideal minimarket,45.4599041,9.1648929,supermarket
IKRA MiniMarket,45.4603457,9.1451232,supermarket
Panetteria,45.4610993,9.1188936,supermarket
Flory's Alimentari Internazionali,45.4606195,9.112518,supermarket
Carrefour Market - Milano Soderini,45.45503679999999,9.135531,supermarket
Frutta e verdura Italia 2,45.45969669999999,9.1129457,supermarket
Supermercato Carrefour Express,45.463582,9.136381,supermarket
Carrefour Market - Supermarket,45.4660873,9.1460523,supermarket
Star Mini Market,45.4564959,9.155306999999999,supermarket
Mostafa Mini Market,45.4660821,9.1276125,supermarket
Alimentari,45.4605969,9.143749399999999,supermarket
Carrefour Market - Supermarket,45.4599696,9.101504499999999,supermarket
Tasmia Mini Market,45.4488049,9.1323347,supermarket
Spesa Si,45.477158,9.148876399999999,supermarket
CONAD CITY,45.4723123,9.1441071,supermarket
Pam local Milano De Angeli,45.4661362,9.150239899999999,supermarket
Giacomo pasticcera,45.4729584,9.1514238,supermarket
Supermercato Carrefour Express,45.4713111,9.1521282,supermarket
Esselunga,45.480226,9.1454965,supermarket
U! Come tu mi vuoi,45.4647045,9.1416367,supermarket
Carrefour Market - Supermarket,45.4615303,9.0943354,supermarket
Panagpo Mini Market,45.4620617,9.093391,supermarket
S&K MINIMARKET,45.460064,9.0948324,supermarket
Carrefour Express - Supermarket,45.45970690000001,9.0897401,supermarket
Il Frutteto,45.4696266,9.1255107,supermarket
Onus International Market,45.46384500000001,9.092886799999999,supermarket
Cas Aileen Grace Aileen Grace,45.4607269,9.1121501,supermarket
Fattoria del Casaro,45.4601671,9.096898699999999,supermarket
''A CASA LA MOLDOVA'' MINI MARKET MILANO,45.4602941,9.111457399999999,supermarket
"Mini Market, Cafè - La Borgheria",45.4905797,9.073726599999999,supermarket
C4 HQ,45.4763941,9.1035714,supermarket
Carrefour Market - Supermarket,45.4880045,9.1662017,supermarket
